visibility,parent-FQN,method-name,param-list,return-type,tags
public,org.apache.pdfbox.pdmodel.PDDocumentNameDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.action.PDTargetDirectory,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.state.PDSoftMask,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFNamedPageReference,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.PDNameTreeNode,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.PDNumberTreeNode,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDSpecialColorSpace,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.action.PDAction,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFPageInfo,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.encryption.PDEncryption,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.form.PDField,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderEffectDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.encoding.MacRomanEncoding,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.measurement.PDViewportDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFCatalog,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFJavaScript,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueCertificate,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFAnnotation,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDFont,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDFontDescriptor,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.form.PDTransparencyGroupAttributes,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFOptionElement,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.action.PDPageAdditionalActions,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDPropertyList,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.PDRectangle,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.PDStream,getCOSObject,[],org.apache.pdfbox.cos.COSStream,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceEntry,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.encoding.WinAnsiEncoding,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDType3CharProc,getCOSObject,[],org.apache.pdfbox.cos.COSStream,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination,getCOSObject,[],org.apache.pdfbox.cos.COSArray,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.action.PDURIDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.PDPage,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.shading.PDShading,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.measurement.PDMeasureDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDNamedDestination,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.interactive.form.PDXFAResource,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.PDPageTree,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFIconFit,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.fdf.FDFPage,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.color.PDOutputIntent,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.PDPageLabelRange,getCOSObject,[],org.apache.pdfbox.cos.COSDictionary,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.common.PDRange,getCOSObject,[],org.apache.pdfbox.cos.COSBase,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.util.filetypedetector.ByteTrie,getMaxDepth,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.pdmodel.graphics.image.PNGConverter,updateCrc,"[byte[], int, int]",int,"{multiple_statements=true, loops=true, parameters=true, returns=true, switches=false, ifs=false, static=true, returns_primitives=true, local_variables=true, conditionals=false}"
public,org.apache.pdfbox.io.MemoryUsageSetting,useTempFile,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.cff.CFFFont,getTopDict,[],java.util.Map,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.HorizontalMetricsTable,getLeftSideBearing,[int],int,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=true, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.debugger.ui.PageEntry,getPageNum,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getTypoLineGap,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
,org.apache.pdfbox.io.ScratchFile,getPageSize,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
,org.apache.pdfbox.rendering.PDFRenderer,getPageImage,[],java.awt.image.BufferedImage,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getDefaultChar,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.FontMetrics,getMetricSets,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.state.PDGraphicsState,getNonStrokingColorSpace,[],org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.pdmodel.font.PDCIDFontType0,getAverageCharacterWidth,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdfparser.COSParser,isLenient,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.encryption.PublicKeySecurityHandler,hasProtectionPolicy,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler,hasProtectionPolicy,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.cos.COSDocument,getXrefTable,[],java.util.Map,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdfparser.XrefTrailerResolver,getXrefTable,[],java.util.Map,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=true}"
public,org.apache.xmpbox.type.AbstractComplexProperty,getAllNamespacesWithPrefix,[],java.util.Map,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.filter.DecodeOptions,isFilterSubsampled,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.contentstream.PDFStreamEngine,getCurrentPage,[],org.apache.pdfbox.pdmodel.PDPage,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getSubscriptXOffset,[],short,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.cos.COSDocument,isDecrypted,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.multipdf.PageExtractor,getStartPage,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.text.PDFTextStripper,getStartPage,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.FontMetrics,getStandardHorizontalWidth,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.font.PDPanoseClassification,getSerifStyle,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.pattern.PDShadingPattern,getPatternType,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPattern,getPatternType,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.util.Matrix,getValues,[],float[][],"{multiple_statements=true, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=true, conditionals=false}"
public,org.apache.fontbox.ttf.GlyfCompositeComp,getYTranslate,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.examples.signature.validation.CertInformationCollector,getCertificateSet,[],java.util.Set,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle,getLine,[],org.apache.pdfbox.pdmodel.graphics.shading.Line,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getSubscriptYOffset,[],short,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.CharMetric,getW,[],float[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.KernPair,getX,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.cos.COSBoolean,getValueAsObject,[],java.lang.Boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=true}"
public,org.apache.pdfbox.text.TextPosition,getX,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.util.Vector,getX,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.afm.KernPair,getY,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.preflight.action.AbstractActionManager,getAdditionalActionKey,[],java.lang.String,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.text.TextPosition,getY,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.util.Vector,getY,[],float,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
,org.apache.pdfbox.pdmodel.graphics.shading.ShadingContext,getBackground,[],float[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.contentstream.operator.Operator,getImageData,[],byte[],"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
private,org.apache.pdfbox.pdmodel.encryption.SaslPrep,asciiControl,[char],boolean,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=false, ifs=false, static=true, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.preflight.font.container.FontContainer,getAllErrors,[],java.util.List,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.MaximumProfileTable,getMaxContours,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.ttf.OS2WindowsMetricsTable,getBreakChar,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.fontbox.type1.Type1Font,getFontType,[],int,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.xmpbox.type.Types,isDefined,[],boolean,"{multiple_statements=false, loops=false, parameters=false, returns=true, switches=false, ifs=false, static=false, returns_primitives=true, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.debugger.colorpane.DeviceNTableModel,getColumnClass,[int],java.lang.Class,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=true, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
public,org.apache.pdfbox.debugger.colorpane.IndexedTableModel,getColumnClass,[int],java.lang.Class,"{multiple_statements=false, loops=false, parameters=true, returns=true, switches=true, ifs=false, static=false, returns_primitives=false, local_variables=false, conditionals=false}"
