visibility,parent-FQN,method-name,param-list,return-type,tags
public,org.languagetool.rules.en.AvsAnRule,estimateContextForSureMatch,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ngrams.ConfusionProbabilityRule,estimateContextForSureMatch,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.RegexPatternRule,estimateContextForSureMatch,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.AbstractDashRule,estimateContextForSureMatch,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.Rule,estimateContextForSureMatch,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.server.ResultExtender$HiddenRule,estimateContextForSureMatch,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.XMLRuleHandler,getRules,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.commandline.Main,getJLanguageTool,[],org.languagetool.JLanguageTool,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.errorcorpus.Error,getStartPos,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.rules.SymbolLocator,getStartPos,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.AnalyzedTokenReadings,getStartPos,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.remote.RemoteServer,getVersion,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.server.HTTPServerConfig,isPrometheusMonitoring,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.noop.NoopLanguage$1,singleLineBreaksMarksPara,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.openoffice.SwJLanguageTool,isRemote,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.RemoteRuleResult,isRemote,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.remote.RemoteRuleMatch,getRuleId,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.RemoteRuleConfig,getRuleId,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.server.RemoteRuleMatch,getRuleId,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.wikipedia.RuleMatchApplication,getErrorMarker,[],org.languagetool.dev.wikipedia.ErrorMarker,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.tagging.disambiguation.rules.DisambiguationPatternRule,getMatchElement,[],org.languagetool.rules.patterns.Match,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.spelling.suggestions.SuggestionChangesTest$SuggestionTestResultData,getInput,[],org.languagetool.rules.spelling.suggestions.SuggestionChangesTest$SuggestionTestData,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,getNeuralNetworkModel,[],java.io.File,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.wikipedia.MarkupAwareWikipediaResult,getAppliedRuleMatches,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.language.Japanese,getCommonWordsPath,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.server.HTTPServerConfig,getAllowOriginUrl,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.MultiThreadedJLanguageTool,getExecutorService,[],java.util.concurrent.ExecutorService,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.JLanguageTool,isPremiumVersion,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.Language,createDefaultPostDisambiguationChunker,[],org.languagetool.chunking.Chunker,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ConfusionPair,getTerm2,[],org.languagetool.rules.ConfusionString,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ConfusionPair,getTerm1,[],org.languagetool.rules.ConfusionString,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$Mask,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$ScoreRequest,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$Prediction,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto$MatchList,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$BertLmResponse,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto$Match,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$BatchScoreRequest,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$BatchBertLmResponse,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto,getDescriptor,[],com.google.protobuf.Descriptors$FileDescriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto,getDescriptor,[],com.google.protobuf.Descriptors$FileDescriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto$MatchRequest,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto$MatchResponse,getDescriptor,[],com.google.protobuf.Descriptors$Descriptor,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.wikipedia.RuleMatchApplication,getTextWithCorrection,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.remote.CheckConfiguration,guessLanguage,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.gui.Configuration,getUseGUIConfig,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.AbstractPatternRule,getEndPositionCorrection,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.gui.MainWindowStateBean,getBounds,[],java.awt.Rectangle,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.remote.RemoteResult,getLanguageDetectedCode,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.PatternToken,getPOStag,[],java.lang.String,"{multiple_statements=false, conditionals=true, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.server.HTTPServerConfig,getTrustXForwardForHeader,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,getEncoding,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.gui.LanguageToolSupport,getMatches,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.remote.RemoteResult,getMatches,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.RemoteRuleResult,getMatches,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.AnalyzedTokenReadings,hasReading,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.PatternToken,hasExceptionList,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.wikipedia.PlainTextMapping,getMapping,[],java.util.Map,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,isUseEnabledOnly,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.rules.patterns.PatternRule,getElementNo,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.GlobalConfig,getGrammalectePassword,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.Language,createDefaultSentenceTokenizer,[],org.languagetool.tokenizers.SentenceTokenizer,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.gui.Configuration,getServerPort,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.RuleMatch,getFeatures,[],java.util.SortedMap,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.server.HTTPServerConfig,getAbTestRollout,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.wikipedia.RuleMatchApplication,hasRealReplacement,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.tagging.ga.Utils,isLowerLenitable,[char],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=true, ifs=false, switches=true, returns=true, parameters=true, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$BatchScoreRequest,getRequestsList,[],java.util.List,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.Language,createDefaultDisambiguator,[],org.languagetool.tagging.disambiguation.Disambiguator,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.markup.MappingValue,getTotalPosition,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.language.Arabic,getMaintainedState,[],org.languagetool.LanguageMaintainedState,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.language.Galician,getMaintainedState,[],org.languagetool.LanguageMaintainedState,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.Language,getMaintainedState,[],org.languagetool.LanguageMaintainedState,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.gui.LocaleBean,getLanguage,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.gui.LanguageAdapter,getLanguage,[],org.languagetool.Language,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,getLanguage,[],org.languagetool.Language,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.gui.Configuration,getLanguage,[],org.languagetool.Language,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.openoffice.LORemoteLanguageTool,getLanguage,[],org.languagetool.Language,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.openoffice.SingleDocument,getLanguage,[],org.languagetool.Language,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.spelling.RuleWithLanguage,getLanguage,[],org.languagetool.Language,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.remote.RemoteResult,getLanguage,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.JLanguageTool,getLanguage,[],org.languagetool.Language,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.AbstractPatternRule,getLanguage,[],org.languagetool.Language,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.spelling.suggestions.SuggestionChangesTest$SuggestionTestData,getLanguage,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.LinguServices,isCorrectSpell,"[java.lang.String, org.languagetool.Language]",boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=true, loops=false}"
public,org.languagetool.tagging.disambiguation.rules.DisambiguationPatternRule,getNewTokenReadings,[],org.languagetool.AnalyzedToken[],"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.rules.ga.DativePluralsEntry,getModern,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.tagging.ga.Utils,isUpperLenitable,[char],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=true, ifs=false, switches=true, returns=true, parameters=true, loops=false}"
public,org.languagetool.Language,createDefaultSynthesizer,[],org.languagetool.synthesis.Synthesizer,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.RemoteRuleConfig,getPort,[],int,"{multiple_statements=false, conditionals=true, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.server.HTTPServerConfig,getPort,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.gui.Configuration,getCurrentProfile,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.rules.SymbolLocator,getIndex,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.patterns.bitext.BitextPatternRule,getSrcRule,[],org.languagetool.rules.patterns.AbstractPatternRule,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ga.DativePluralsData,getSimpleReplacements,[],java.util.Map,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=true, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.bigdata.ConfusionRuleEvaluator$EnglishLight,createDefaultChunker,[],org.languagetool.chunking.Chunker,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.Language,createDefaultChunker,[],org.languagetool.chunking.Chunker,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.dev.wikipedia.PlainTextMapping,getPlainText,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$Mask,getDefaultInstanceForType,[],org.languagetool.languagemodel.bert.grpc.BertLmProto$Mask,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$ScoreRequest,getDefaultInstanceForType,[],org.languagetool.languagemodel.bert.grpc.BertLmProto$ScoreRequest,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$Prediction,getDefaultInstanceForType,[],org.languagetool.languagemodel.bert.grpc.BertLmProto$Prediction,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$BertLmResponse,getDefaultInstanceForType,[],org.languagetool.languagemodel.bert.grpc.BertLmProto$BertLmResponse,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$BatchScoreRequest,getDefaultInstanceForType,[],org.languagetool.languagemodel.bert.grpc.BertLmProto$BatchScoreRequest,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.languagemodel.bert.grpc.BertLmProto$BatchBertLmResponse,getDefaultInstanceForType,[],org.languagetool.languagemodel.bert.grpc.BertLmProto$BatchBertLmResponse,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto$Match,getDefaultInstanceForType,[],org.languagetool.rules.ml.MLServerProto$Match,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto$MatchRequest,getDefaultInstanceForType,[],org.languagetool.rules.ml.MLServerProto$MatchRequest,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto$MatchResponse,getDefaultInstanceForType,[],org.languagetool.rules.ml.MLServerProto$MatchResponse,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ml.MLServerProto$MatchList,getDefaultInstanceForType,[],org.languagetool.rules.ml.MLServerProto$MatchList,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
protected,org.languagetool.rules.AbstractUnitConversionRule,formatRounded,[java.lang.String],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=true, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,getFalseFriendFile,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.tagging.BaseTagger,getDictionaryPath,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
private,org.languagetool.gui.Main,getFrame,[],java.awt.Component,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.AnalyzedSentence,getLemmaSet,[],java.util.Set,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.openoffice.LORemoteLanguageTool$RemoteRule,getMaxConfigurableValue,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.openoffice.LORemoteLanguageTool$RemoteTextLevelRule,getMaxConfigurableValue,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.AbstractFillerWordsRule,getMaxConfigurableValue,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.AbstractStyleRepeatedWordRule,getMaxConfigurableValue,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.LongParagraphRule,getMaxConfigurableValue,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.ReadabilityRule,getMaxConfigurableValue,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.rules.Rule,getMaxConfigurableValue,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,isProfile,[],boolean,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.server.HTTPServerConfig,getIpFingerprintFactor,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
public,org.languagetool.commandline.CommandLineOptions,getRemoteRulesFile,[],java.lang.String,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=false, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
,org.languagetool.server.HTTPServerConfig,getRequestLimitInBytes,[],int,"{multiple_statements=false, conditionals=false, local_variables=false, returns_primitives=true, static=false, ifs=false, switches=false, returns=true, parameters=false, loops=false}"
